areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E92000001,England,nation,2021-07-23,30_34,2460,23840,623.3
E92000001,England,nation,2021-07-23,35_39,1969,18547,496.1
E92000001,England,nation,2021-07-23,40_44,1605,14982,431.0
E92000001,England,nation,2021-07-23,45_49,1307,12865,353.6
E92000001,England,nation,2021-07-23,50_54,1256,11841,305.5
E92000001,England,nation,2021-07-23,55_59,1024,9083,241.5
E92000001,England,nation,2021-07-23,60+,1918,15896,116.4
E92000001,England,nation,2021-07-23,60_64,685,5880,183.9
E92000001,England,nation,2021-07-23,65_69,441,3668,131.7
E92000001,England,nation,2021-07-23,70_74,296,2657,94.4
E92000001,England,nation,2021-07-23,75_79,196,1620,80.6
E92000001,England,nation,2021-07-23,80_84,134,1049,72.4
E92000001,England,nation,2021-07-23,85_89,104,622,70.3
E92000001,England,nation,2021-07-23,90+,62,400,76.8
E92000001,England,nation,2021-07-23,unassigned,14,100,
E92000001,England,nation,2021-07-22,00_04,641,4984,153.9
E92000001,England,nation,2021-07-22,00_59,25020,235775,549.7
E92000001,England,nation,2021-07-22,05_09,1398,11811,333.7
E92000001,England,nation,2021-07-22,10_14,2701,24534,714.1
E92000001,England,nation,2021-07-22,15_19,2978,29345,941.8
E92000001,England,nation,2021-07-22,20_24,3110,32252,928.8
E92000001,England,nation,2021-07-22,25_29,3183,32096,851.0
E92000001,England,nation,2021-07-22,30_34,2875,26994,705.8
E92000001,England,nation,2021-07-22,35_39,2203,20622,551.7
E92000001,England,nation,2021-07-22,40_44,1912,16397,471.7
E92000001,England,nation,2021-07-22,45_49,1553,14078,386.9
E92000001,England,nation,2021-07-22,50_54,1412,12875,332.2
E92000001,England,nation,2021-07-22,55_59,1054,9787,260.2
E92000001,England,nation,2021-07-22,60+,2016,16772,122.8
E92000001,England,nation,2021-07-22,60_64,753,6316,197.6
E92000001,England,nation,2021-07-22,65_69,478,3855,138.5
E92000001,England,nation,2021-07-22,70_74,322,2834,100.7
E92000001,England,nation,2021-07-22,75_79,199,1699,84.5
E92000001,England,nation,2021-07-22,80_84,138,1057,72.9
E92000001,England,nation,2021-07-22,85_89,80,615,69.5
E92000001,England,nation,2021-07-22,90+,46,396,76.0
E92000001,England,nation,2021-07-22,unassigned,21,110,
E92000001,England,nation,2021-07-21,00_04,743,5206,160.7
E92000001,England,nation,2021-07-21,00_59,28744,264385,616.4
E92000001,England,nation,2021-07-21,05_09,1546,12477,352.5
E92000001,England,nation,2021-07-21,10_14,3236,26025,757.5
E92000001,England,nation,2021-07-21,15_19,3385,33771,1083.8
E92000001,England,nation,2021-07-21,20_24,3581,38138,1098.3
E92000001,England,nation,2021-07-21,25_29,3601,37676,999.0
E92000001,England,nation,2021-07-21,30_34,3310,30644,801.2
E92000001,England,nation,2021-07-21,35_39,2612,22928,613.3
E92000001,England,nation,2021-07-21,40_44,2122,17860,513.8
E92000001,England,nation,2021-07-21,45_49,1758,15247,419.0
E92000001,England,nation,2021-07-21,50_54,1637,13781,355.6
E92000001,England,nation,2021-07-21,55_59,1213,10632,282.6
E92000001,England,nation,2021-07-21,60+,2233,17412,127.5
E92000001,England,nation,2021-07-21,60_64,769,6644,207.8
E92000001,England,nation,2021-07-21,65_69,523,3996,143.5
E92000001,England,nation,2021-07-21,70_74,430,2938,104.4
E92000001,England,nation,2021-07-21,75_79,224,1730,86.1
E92000001,England,nation,2021-07-21,80_84,143,1088,75.1
E92000001,England,nation,2021-07-21,85_89,100,616,69.6
E92000001,England,nation,2021-07-21,90+,44,400,76.8
E92000001,England,nation,2021-07-21,unassigned,12,108,
E92000001,England,nation,2021-07-20,00_04,756,5214,161.0
E92000001,England,nation,2021-07-20,00_59,32605,282438,658.5
E92000001,England,nation,2021-07-20,05_09,1816,12955,366.0
E92000001,England,nation,2021-07-20,10_14,3670,26919,783.5
E92000001,England,nation,2021-07-20,15_19,3773,36891,1184.0
E92000001,England,nation,2021-07-20,20_24,4137,42338,1219.2
E92000001,England,nation,2021-07-20,25_29,4222,41368,1096.9
E92000001,England,nation,2021-07-20,30_34,3818,32750,856.3
E92000001,England,nation,2021-07-20,35_39,2885,24162,646.4
E92000001,England,nation,2021-07-20,40_44,2242,18829,541.6
E92000001,England,nation,2021-07-20,45_49,2026,15906,437.1
E92000001,England,nation,2021-07-20,50_54,1829,14176,365.8
E92000001,England,nation,2021-07-20,55_59,1431,10930,290.6
E92000001,England,nation,2021-07-20,60+,2450,17588,128.7
E92000001,England,nation,2021-07-20,60_64,889,6858,214.5
E92000001,England,nation,2021-07-20,65_69,562,4029,144.7
E92000001,England,nation,2021-07-20,70_74,407,2904,103.2
E92000001,England,nation,2021-07-20,75_79,263,1729,86.0
E92000001,England,nation,2021-07-20,80_84,169,1083,74.7
E92000001,England,nation,2021-07-20,85_89,93,581,65.6
E92000001,England,nation,2021-07-20,90+,67,404,77.5
E92000001,England,nation,2021-07-20,unassigned,24,119,
E92000001,England,nation,2021-07-19,00_04,848,5194,160.3
E92000001,England,nation,2021-07-19,00_59,39458,290039,676.3
E92000001,England,nation,2021-07-19,05_09,2176,13132,371.0
E92000001,England,nation,2021-07-19,10_14,4347,27159,790.5
E92000001,England,nation,2021-07-19,15_19,4586,38593,1238.6
E92000001,England,nation,2021-07-19,20_24,5081,44784,1289.7
E92000001,England,nation,2021-07-19,25_29,5157,43006,1140.3
E92000001,England,nation,2021-07-19,30_34,4463,33331,871.5
E92000001,England,nation,2021-07-19,35_39,3523,24616,658.5
E92000001,England,nation,2021-07-19,40_44,2770,19201,552.3
E92000001,England,nation,2021-07-19,45_49,2475,16025,440.4
E92000001,England,nation,2021-07-19,50_54,2255,14209,366.7
E92000001,England,nation,2021-07-19,55_59,1777,10789,286.8
E92000001,England,nation,2021-07-19,60+,2902,17181,125.8
E92000001,England,nation,2021-07-19,60_64,1103,6770,211.8
E92000001,England,nation,2021-07-19,65_69,663,3931,141.2
E92000001,England,nation,2021-07-19,70_74,465,2819,100.2
E92000001,England,nation,2021-07-19,75_79,307,1680,83.6
E92000001,England,nation,2021-07-19,80_84,195,1020,70.4
E92000001,England,nation,2021-07-19,85_89,97,570,64.4
E92000001,England,nation,2021-07-19,90+,72,391,75.0
E92000001,England,nation,2021-07-19,unassigned,19,132,
E92000001,England,nation,2021-07-18,00_04,591,5113,157.8
E92000001,England,nation,2021-07-18,00_59,30338,287989,671.5
E92000001,England,nation,2021-07-18,05_09,1418,13083,369.6
E92000001,England,nation,2021-07-18,10_14,3617,27138,789.9
E92000001,England,nation,2021-07-18,15_19,3911,39149,1256.4
E92000001,England,nation,2021-07-18,20_24,4031,45127,1299.5
E92000001,England,nation,2021-07-18,25_29,3991,42536,1127.8
E92000001,England,nation,2021-07-18,30_34,3258,32728,855.7
E92000001,England,nation,2021-07-18,35_39,2531,24175,646.7
E92000001,England,nation,2021-07-18,40_44,2147,19025,547.3
E92000001,England,nation,2021-07-18,45_49,1852,15621,429.3
E92000001,England,nation,2021-07-18,50_54,1719,13861,357.7
E92000001,England,nation,2021-07-18,55_59,1272,10433,277.3
E92000001,England,nation,2021-07-18,60+,2110,16448,120.4
E92000001,England,nation,2021-07-18,60_64,838,6499,203.3
E92000001,England,nation,2021-07-18,65_69,480,3745,134.5
E92000001,England,nation,2021-07-18,70_74,342,2720,96.7
E92000001,England,nation,2021-07-18,75_79,201,1606,79.9
E92000001,England,nation,2021-07-18,80_84,126,956,66.0
E92000001,England,nation,2021-07-18,85_89,68,555,62.7
E92000001,England,nation,2021-07-18,90+,55,367,70.4
E92000001,England,nation,2021-07-18,unassigned,6,136,
E92000001,England,nation,2021-07-17,00_04,615,5002,154.4
E92000001,England,nation,2021-07-17,00_59,32334,283104,660.1
E92000001,England,nation,2021-07-17,05_09,1453,13038,368.4
E92000001,England,nation,2021-07-17,10_14,3084,26658,775.9
E92000001,England,nation,2021-07-17,15_19,4322,38771,1244.3
E92000001,England,nation,2021-07-17,20_24,4636,44546,1282.8
E92000001,England,nation,2021-07-17,25_29,4621,41630,1103.8
E92000001,England,nation,2021-07-17,30_34,3656,32138,840.3
E92000001,England,nation,2021-07-17,35_39,2824,23783,636.2
E92000001,England,nation,2021-07-17,40_44,2184,18634,536.0
E92000001,England,nation,2021-07-17,45_49,1894,15244,418.9
E92000001,England,nation,2021-07-17,50_54,1733,13492,348.1
E92000001,England,nation,2021-07-17,55_59,1312,10168,270.3
E92000001,England,nation,2021-07-17,60+,2267,15789,115.6
E92000001,England,nation,2021-07-17,60_64,843,6251,195.5
E92000001,England,nation,2021-07-17,65_69,521,3609,129.6
E92000001,England,nation,2021-07-17,70_74,395,2611,92.8
E92000001,England,nation,2021-07-17,75_79,230,1541,76.7
E92000001,England,nation,2021-07-17,80_84,144,917,63.3
E92000001,England,nation,2021-07-17,85_89,80,528,59.6
E92000001,England,nation,2021-07-17,90+,54,332,63.7
E92000001,England,nation,2021-07-17,unassigned,4,148,
E92000001,England,nation,2021-07-16,00_04,790,4840,149.4
E92000001,England,nation,2021-07-16,00_59,47276,274261,639.5
E92000001,England,nation,2021-07-16,05_09,2004,12941,365.6
E92000001,England,nation,2021-07-16,10_14,3879,26318,766.0
E92000001,England,nation,2021-07-16,15_19,6390,37619,1207.3
E92000001,England,nation,2021-07-16,20_24,7676,43230,1244.9
E92000001,England,nation,2021-07-16,25_29,7321,39908,1058.1
E92000001,England,nation,2021-07-16,30_34,5614,30963,809.6
E92000001,England,nation,2021-07-16,35_39,4044,22946,613.8
E92000001,England,nation,2021-07-16,40_44,3020,18115,521.1
E92000001,England,nation,2021-07-16,45_49,2520,14765,405.8
E92000001,England,nation,2021-07-16,50_54,2290,12900,332.9
E92000001,England,nation,2021-07-16,55_59,1728,9716,258.3
E92000001,England,nation,2021-07-16,60+,2794,14937,109.3
E92000001,England,nation,2021-07-16,60_64,1121,5926,185.4
E92000001,England,nation,2021-07-16,65_69,628,3420,122.8
E92000001,England,nation,2021-07-16,70_74,473,2470,87.8
E92000001,England,nation,2021-07-16,75_79,275,1446,71.9
E92000001,England,nation,2021-07-16,80_84,142,868,59.9
E92000001,England,nation,2021-07-16,85_89,97,502,56.7
E92000001,England,nation,2021-07-16,90+,58,305,58.5
E92000001,England,nation,2021-07-16,unassigned,24,149,
E92000001,England,nation,2021-07-15,00_04,863,4588,141.6
E92000001,England,nation,2021-07-15,00_59,53630,253866,591.9
E92000001,England,nation,2021-07-15,05_09,2064,12411,350.6
E92000001,England,nation,2021-07-15,10_14,4192,25392,739.1
E92000001,England,nation,2021-07-15,15_19,7404,34974,1122.4
E92000001,England,nation,2021-07-15,20_24,8996,39740,1144.4
E92000001,England,nation,2021-07-15,25_29,8763,36063,956.2
E92000001,England,nation,2021-07-15,30_34,6525,28034,733.0
E92000001,England,nation,2021-07-15,35_39,4509,21194,567.0
E92000001,England,nation,2021-07-15,40_44,3375,16906,486.3
E92000001,England,nation,2021-07-15,45_49,2722,13755,378.0
E92000001,England,nation,2021-07-15,50_54,2318,11882,306.6
E92000001,England,nation,2021-07-15,55_59,1899,8927,237.3
E92000001,England,nation,2021-07-15,60+,2656,13701,100.3
E92000001,England,nation,2021-07-15,60_64,1081,5397,168.8
E92000001,England,nation,2021-07-15,65_69,619,3134,112.6
E92000001,England,nation,2021-07-15,70_74,426,2272,80.7
E92000001,England,nation,2021-07-15,75_79,230,1322,65.8
E92000001,England,nation,2021-07-15,80_84,169,821,56.7
E92000001,England,nation,2021-07-15,85_89,81,466,52.6
E92000001,England,nation,2021-07-15,90+,50,289,55.5
E92000001,England,nation,2021-07-15,unassigned,19,136,
E92000001,England,nation,2021-07-14,00_04,751,4260,131.5
E92000001,England,nation,2021-07-14,00_59,46797,228028,531.7
E92000001,England,nation,2021-07-14,05_09,2024,11838,334.5
E92000001,England,nation,2021-07-14,10_14,4130,24019,699.1
E92000001,England,nation,2021-07-14,15_19,6505,31353,1006.2
E92000001,England,nation,2021-07-14,20_24,7781,35304,1016.7
E92000001,England,nation,2021-07-14,25_29,7293,31128,825.3
E92000001,England,nation,2021-07-14,30_34,5416,24439,639.0
E92000001,England,nation,2021-07-14,35_39,3846,18906,505.8
E92000001,England,nation,2021-07-14,40_44,3091,15427,443.8
E92000001,England,nation,2021-07-14,45_49,2417,12538,344.6
E92000001,England,nation,2021-07-14,50_54,2032,10816,279.1
E92000001,England,nation,2021-07-14,55_59,1511,8000,212.7
E92000001,England,nation,2021-07-14,60+,2409,12466,91.3
E92000001,England,nation,2021-07-14,60_64,983,4874,152.5
E92000001,England,nation,2021-07-14,65_69,556,2827,101.5
E92000001,England,nation,2021-07-14,70_74,396,2091,74.3
E92000001,England,nation,2021-07-14,75_79,223,1235,61.4
E92000001,England,nation,2021-07-14,80_84,138,742,51.2
E92000001,England,nation,2021-07-14,85_89,65,428,48.3
E92000001,England,nation,2021-07-14,90+,48,269,51.6
E92000001,England,nation,2021-07-14,unassigned,23,167,
E92000001,England,nation,2021-07-13,00_04,736,4088,126.2
E92000001,England,nation,2021-07-13,00_59,40206,213211,497.1
E92000001,England,nation,2021-07-13,05_09,1993,11431,323.0
E92000001,England,nation,2021-07-13,10_14,3910,23144,673.7
E92000001,England,nation,2021-07-13,15_19,5475,29249,938.7
E92000001,England,nation,2021-07-13,20_24,6583,33075,952.5
E92000001,England,nation,2021-07-13,25_29,5860,28459,754.6
E92000001,England,nation,2021-07-13,30_34,4399,22361,584.7
E92000001,England,nation,2021-07-13,35_39,3339,17629,471.6
E92000001,England,nation,2021-07-13,40_44,2614,14427,415.0
E92000001,England,nation,2021-07-13,45_49,2145,11779,323.7
E92000001,England,nation,2021-07-13,50_54,1862,10144,261.8
E92000001,England,nation,2021-07-13,55_59,1290,7425,197.4
E92000001,England,nation,2021-07-13,60+,2043,11549,84.5
E92000001,England,nation,2021-07-13,60_64,801,4497,140.7
E92000001,England,nation,2021-07-13,65_69,464,2604,93.5
E92000001,England,nation,2021-07-13,70_74,322,1922,68.3
E92000001,England,nation,2021-07-13,75_79,214,1160,57.7
E92000001,England,nation,2021-07-13,80_84,106,689,47.5
E92000001,England,nation,2021-07-13,85_89,82,417,47.1
E92000001,England,nation,2021-07-13,90+,54,260,49.9
E92000001,England,nation,2021-07-13,unassigned,37,171,
E92000001,England,nation,2021-07-12,00_04,767,3904,120.5
E92000001,England,nation,2021-07-12,00_59,37408,202553,472.3
E92000001,England,nation,2021-07-12,05_09,2127,11127,314.4
E92000001,England,nation,2021-07-12,10_14,4326,22446,653.3
E92000001,England,nation,2021-07-12,15_19,5142,27907,895.6
E92000001,England,nation,2021-07-12,20_24,5424,31583,909.5
E92000001,England,nation,2021-07-12,25_29,4687,26633,706.2
E92000001,England,nation,2021-07-12,30_34,3860,20891,546.2
E92000001,England,nation,2021-07-12,35_39,3082,16580,443.5
E92000001,England,nation,2021-07-12,40_44,2594,13702,394.2
E92000001,England,nation,2021-07-12,45_49,2071,11224,308.5
E92000001,England,nation,2021-07-12,50_54,1907,9546,246.3
E92000001,England,nation,2021-07-12,55_59,1421,7010,186.3
E92000001,England,nation,2021-07-12,60+,2169,10893,79.7
E92000001,England,nation,2021-07-12,60_64,832,4221,132.0
E92000001,England,nation,2021-07-12,65_69,477,2426,87.1
E92000001,England,nation,2021-07-12,70_74,366,1838,65.3
E92000001,England,nation,2021-07-12,75_79,233,1090,54.2
E92000001,England,nation,2021-07-12,80_84,131,669,46.2
E92000001,England,nation,2021-07-12,85_89,82,396,44.7
E92000001,England,nation,2021-07-12,90+,48,253,48.6
E92000001,England,nation,2021-07-12,unassigned,23,153,
E92000001,England,nation,2021-07-11,00_04,480,3690,113.9
E92000001,England,nation,2021-07-11,00_59,25453,193309,450.7
E92000001,England,nation,2021-07-11,05_09,1373,10831,306.0
E92000001,England,nation,2021-07-11,10_14,3137,21569,627.8
E92000001,England,nation,2021-07-11,15_19,3533,26725,857.7
E92000001,England,nation,2021-07-11,20_24,3450,30963,891.7
E92000001,England,nation,2021-07-11,25_29,3085,25392,673.3
E92000001,England,nation,2021-07-11,30_34,2668,19692,514.9
E92000001,England,nation,2021-07-11,35_39,2139,15641,418.4
E92000001,England,nation,2021-07-11,40_44,1756,12874,370.3
E92000001,England,nation,2021-07-11,45_49,1475,10635,292.3
E92000001,England,nation,2021-07-11,50_54,1350,8858,228.6
E92000001,England,nation,2021-07-11,55_59,1007,6439,171.2
E92000001,England,nation,2021-07-11,60+,1451,10055,73.6
E92000001,England,nation,2021-07-11,60_64,590,3901,122.0
E92000001,England,nation,2021-07-11,65_69,344,2243,80.6
E92000001,England,nation,2021-07-11,70_74,233,1700,60.4
E92000001,England,nation,2021-07-11,75_79,136,989,49.2
E92000001,England,nation,2021-07-11,80_84,87,623,43.0
E92000001,England,nation,2021-07-11,85_89,41,365,41.2
E92000001,England,nation,2021-07-11,90+,20,234,44.9
E92000001,England,nation,2021-07-11,unassigned,18,140,
E92000001,England,nation,2021-07-10,00_04,453,3581,110.5
E92000001,England,nation,2021-07-10,00_59,23491,188210,438.8
E92000001,England,nation,2021-07-10,05_09,1356,10611,299.8
E92000001,England,nation,2021-07-10,10_14,2744,21171,616.2
E92000001,England,nation,2021-07-10,15_19,3170,26136,838.8
E92000001,England,nation,2021-07-10,20_24,3320,30940,891.0
E92000001,England,nation,2021-07-10,25_29,2899,24661,653.9
E92000001,England,nation,2021-07-10,30_34,2481,18847,492.8
E92000001,England,nation,2021-07-10,35_39,1987,14980,400.7
E92000001,England,nation,2021-07-10,40_44,1665,12441,357.9
E92000001,England,nation,2021-07-10,45_49,1415,10299,283.0
E92000001,England,nation,2021-07-10,50_54,1141,8431,217.6
E92000001,England,nation,2021-07-10,55_59,860,6112,162.5
E92000001,England,nation,2021-07-10,60+,1415,9563,70.0
E92000001,England,nation,2021-07-10,60_64,518,3687,115.3
E92000001,England,nation,2021-07-10,65_69,332,2110,75.8
E92000001,England,nation,2021-07-10,70_74,254,1635,58.1
E92000001,England,nation,2021-07-10,75_79,135,945,47.0
E92000001,England,nation,2021-07-10,80_84,95,590,40.7
E92000001,England,nation,2021-07-10,85_89,54,366,41.3
E92000001,England,nation,2021-07-10,90+,27,230,44.1
E92000001,England,nation,2021-07-10,unassigned,5,126,
E92000001,England,nation,2021-07-09,00_04,538,3526,108.8
E92000001,England,nation,2021-07-09,00_59,26881,183954,428.9
E92000001,England,nation,2021-07-09,05_09,1474,10347,292.3
E92000001,England,nation,2021-07-09,10_14,2953,20515,597.1
E92000001,England,nation,2021-07-09,15_19,3745,25872,830.3
E92000001,England,nation,2021-07-09,20_24,4186,31248,899.9
E92000001,England,nation,2021-07-09,25_29,3476,24101,639.0
E92000001,England,nation,2021-07-09,30_34,2685,18045,471.8
E92000001,England,nation,2021-07-09,35_39,2292,14443,386.4
E92000001,England,nation,2021-07-09,40_44,1811,11981,344.6
E92000001,England,nation,2021-07-09,45_49,1510,9891,271.8
E92000001,England,nation,2021-07-09,50_54,1272,8108,209.2
E92000001,England,nation,2021-07-09,55_59,939,5877,156.2
E92000001,England,nation,2021-07-09,60+,1558,9109,66.7
E92000001,England,nation,2021-07-09,60_64,592,3537,110.6
E92000001,England,nation,2021-07-09,65_69,342,1979,71.1
E92000001,England,nation,2021-07-09,70_74,275,1549,55.0
E92000001,England,nation,2021-07-09,75_79,151,924,46.0
E92000001,England,nation,2021-07-09,80_84,95,558,38.5
E92000001,England,nation,2021-07-09,85_89,61,336,38.0
E92000001,England,nation,2021-07-09,90+,42,226,43.4
E92000001,England,nation,2021-07-09,unassigned,11,123,
E92000001,England,nation,2021-07-08,00_04,535,3421,105.6
E92000001,England,nation,2021-07-08,00_59,27792,177736,414.4
E92000001,England,nation,2021-07-08,05_09,1491,10189,287.9
E92000001,England,nation,2021-07-08,10_14,2819,19856,578.0
E92000001,England,nation,2021-07-08,15_19,3783,25049,803.9
E92000001,England,nation,2021-07-08,20_24,4560,31115,896.0
E92000001,England,nation,2021-07-08,25_29,3828,23109,612.7
E92000001,England,nation,2021-07-08,30_34,2930,17136,448.0
E92000001,England,nation,2021-07-08,35_39,2221,13596,363.7
E92000001,England,nation,2021-07-08,40_44,1896,11469,329.9
E92000001,England,nation,2021-07-08,45_49,1505,9466,260.2
E92000001,England,nation,2021-07-08,50_54,1252,7717,199.1
E92000001,England,nation,2021-07-08,55_59,972,5613,149.2
E92000001,England,nation,2021-07-08,60+,1421,8605,63.0
E92000001,England,nation,2021-07-08,60_64,558,3339,104.4
E92000001,England,nation,2021-07-08,65_69,312,1867,67.1
E92000001,England,nation,2021-07-08,70_74,245,1450,51.5
E92000001,England,nation,2021-07-08,75_79,143,891,44.3
E92000001,England,nation,2021-07-08,80_84,90,528,36.4
E92000001,England,nation,2021-07-08,85_89,43,319,36.0
E92000001,England,nation,2021-07-08,90+,30,211,40.5
E92000001,England,nation,2021-07-08,unassigned,50,121,
E92000001,England,nation,2021-07-07,00_04,579,3324,102.6
E92000001,England,nation,2021-07-07,00_59,31980,172514,402.2
E92000001,England,nation,2021-07-07,05_09,1617,10035,283.5
E92000001,England,nation,2021-07-07,10_14,3255,19371,563.8
E92000001,England,nation,2021-07-07,15_19,4401,24560,788.2
E92000001,England,nation,2021-07-07,20_24,5552,31233,899.4
E92000001,England,nation,2021-07-07,25_29,4624,22039,584.4
E92000001,England,nation,2021-07-07,30_34,3338,16183,423.1
E92000001,England,nation,2021-07-07,35_39,2569,12922,345.7
E92000001,England,nation,2021-07-07,40_44,2091,10923,314.2
E92000001,England,nation,2021-07-07,45_49,1658,9165,251.9
E92000001,England,nation,2021-07-07,50_54,1360,7449,192.2
E92000001,England,nation,2021-07-07,55_59,936,5310,141.2
E92000001,England,nation,2021-07-07,60+,1492,8203,60.0
E92000001,England,nation,2021-07-07,60_64,606,3179,99.4
E92000001,England,nation,2021-07-07,65_69,333,1767,63.5
E92000001,England,nation,2021-07-07,70_74,227,1368,48.6
E92000001,England,nation,2021-07-07,75_79,148,857,42.6
E92000001,England,nation,2021-07-07,80_84,85,505,34.8
E92000001,England,nation,2021-07-07,85_89,54,324,36.6
E92000001,England,nation,2021-07-07,90+,39,203,39.0
E92000001,England,nation,2021-07-07,unassigned,27,86,
E92000001,England,nation,2021-07-06,00_04,552,3203,98.9
E92000001,England,nation,2021-07-06,00_59,29548,162989,380.0
E92000001,England,nation,2021-07-06,05_09,1689,9837,277.9
E92000001,England,nation,2021-07-06,10_14,3212,18570,540.5
E92000001,England,nation,2021-07-06,15_19,4133,23356,749.6
E92000001,England,nation,2021-07-06,20_24,5091,30173,868.9
E92000001,England,nation,2021-07-06,25_29,4034,20186,535.2
E92000001,England,nation,2021-07-06,30_34,2929,14749,385.6
E92000001,England,nation,2021-07-06,35_39,2290,11988,320.7
E92000001,England,nation,2021-07-06,40_44,1889,10295,296.1
E92000001,England,nation,2021-07-06,45_49,1590,8700,239.1
E92000001,England,nation,2021-07-06,50_54,1264,6936,179.0
E92000001,England,nation,2021-07-06,55_59,875,4996,132.8
E92000001,England,nation,2021-07-06,60+,1387,7650,56.0
E92000001,England,nation,2021-07-06,60_64,525,2939,91.9
E92000001,England,nation,2021-07-06,65_69,286,1639,58.9
E92000001,England,nation,2021-07-06,70_74,238,1294,46.0
E92000001,England,nation,2021-07-06,75_79,144,799,39.8
E92000001,England,nation,2021-07-06,80_84,86,488,33.7
E92000001,England,nation,2021-07-06,85_89,61,297,33.5
E92000001,England,nation,2021-07-06,90+,47,194,37.2
E92000001,England,nation,2021-07-06,unassigned,19,70,
E92000001,England,nation,2021-07-05,00_04,553,3113,96.1
E92000001,England,nation,2021-07-05,00_59,28164,155145,361.7
E92000001,England,nation,2021-07-05,05_09,1831,9510,268.7
E92000001,England,nation,2021-07-05,10_14,3449,17823,518.8
E92000001,England,nation,2021-07-05,15_19,3960,22355,717.5
E92000001,England,nation,2021-07-05,20_24,4804,29675,854.6
E92000001,England,nation,2021-07-05,25_29,3446,18774,497.8
E92000001,England,nation,2021-07-05,30_34,2661,13641,356.7
E92000001,England,nation,2021-07-05,35_39,2143,11163,298.6
E92000001,England,nation,2021-07-05,40_44,1766,9687,278.7
E92000001,England,nation,2021-07-05,45_49,1482,8165,224.4
E92000001,England,nation,2021-07-05,50_54,1219,6506,167.9
E92000001,England,nation,2021-07-05,55_59,850,4733,125.8
E92000001,England,nation,2021-07-05,60+,1331,7222,52.9
E92000001,England,nation,2021-07-05,60_64,512,2775,86.8
E92000001,England,nation,2021-07-05,65_69,294,1576,56.6
E92000001,England,nation,2021-07-05,70_74,228,1201,42.7
E92000001,England,nation,2021-07-05,75_79,132,759,37.8
E92000001,England,nation,2021-07-05,80_84,85,463,31.9
E92000001,England,nation,2021-07-05,85_89,51,274,30.9
E92000001,England,nation,2021-07-05,90+,29,174,33.4
E92000001,England,nation,2021-07-05,unassigned,10,61,
E92000001,England,nation,2021-07-04,00_04,371,3028,93.5
E92000001,England,nation,2021-07-04,00_59,20354,148957,347.3
E92000001,England,nation,2021-07-04,05_09,1153,9200,259.9
E92000001,England,nation,2021-07-04,10_14,2739,17136,498.8
E92000001,England,nation,2021-07-04,15_19,2944,21550,691.6
E92000001,England,nation,2021-07-04,20_24,3427,29448,848.0
E92000001,England,nation,2021-07-04,25_29,2354,17709,469.5
E92000001,England,nation,2021-07-04,30_34,1823,12663,331.1
E92000001,England,nation,2021-07-04,35_39,1478,10440,279.3
E92000001,England,nation,2021-07-04,40_44,1323,9282,267.0
E92000001,England,nation,2021-07-04,45_49,1139,7821,214.9
E92000001,England,nation,2021-07-04,50_54,923,6192,159.8
E92000001,England,nation,2021-07-04,55_59,680,4488,119.3
E92000001,England,nation,2021-07-04,60+,959,6774,49.6
E92000001,England,nation,2021-07-04,60_64,376,2589,81.0
E92000001,England,nation,2021-07-04,65_69,211,1479,53.1
E92000001,England,nation,2021-07-04,70_74,168,1127,40.0
E92000001,England,nation,2021-07-04,75_79,92,717,35.7
E92000001,England,nation,2021-07-04,80_84,54,438,30.2
E92000001,England,nation,2021-07-04,85_89,42,259,29.3
E92000001,England,nation,2021-07-04,90+,16,165,31.7
E92000001,England,nation,2021-07-04,unassigned,4,63,
E92000001,England,nation,2021-07-03,00_04,398,2921,90.2
E92000001,England,nation,2021-07-03,00_59,19235,143017,333.5
E92000001,England,nation,2021-07-03,05_09,1092,8893,251.3
E92000001,England,nation,2021-07-03,10_14,2088,16296,474.3
E92000001,England,nation,2021-07-03,15_19,2906,20764,666.4
E92000001,England,nation,2021-07-03,20_24,3628,29066,837.0
E92000001,England,nation,2021-07-03,25_29,2339,16921,448.7
E92000001,England,nation,2021-07-03,30_34,1679,11969,312.9
E92000001,England,nation,2021-07-03,35_39,1450,9917,265.3
E92000001,England,nation,2021-07-03,40_44,1205,8783,252.7
E92000001,England,nation,2021-07-03,45_49,1007,7404,203.5
E92000001,England,nation,2021-07-03,50_54,818,5866,151.4
E92000001,England,nation,2021-07-03,55_59,625,4217,112.1
E92000001,England,nation,2021-07-03,60+,961,6438,47.1
E92000001,England,nation,2021-07-03,60_64,368,2451,76.7
E92000001,England,nation,2021-07-03,65_69,201,1385,49.7
E92000001,England,nation,2021-07-03,70_74,168,1083,38.5
E92000001,England,nation,2021-07-03,75_79,114,695,34.6
E92000001,England,nation,2021-07-03,80_84,63,424,29.3
E92000001,England,nation,2021-07-03,85_89,24,231,26.1
E92000001,England,nation,2021-07-03,90+,23,169,32.4
E92000001,England,nation,2021-07-03,unassigned,2,62,
E92000001,England,nation,2021-07-02,00_04,433,2781,85.8
E92000001,England,nation,2021-07-02,00_59,20663,136404,318.0
E92000001,England,nation,2021-07-02,05_09,1316,8576,242.3
E92000001,England,nation,2021-07-02,10_14,2294,15582,453.5
E92000001,England,nation,2021-07-02,15_19,2922,19722,633.0
E92000001,England,nation,2021-07-02,20_24,4053,28183,811.6
