areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E92000001,England,nation,2021-01-20,20_24,2655,19945,574.4
E92000001,England,nation,2021-01-20,25_29,2924,22713,602.2
E92000001,England,nation,2021-01-20,30_34,3116,23332,610.0
E92000001,England,nation,2021-01-20,35_39,2902,21212,567.4
E92000001,England,nation,2021-01-20,40_44,2542,19066,548.5
E92000001,England,nation,2021-01-20,45_49,2366,18519,509.0
E92000001,England,nation,2021-01-20,50_54,2623,20129,519.4
E92000001,England,nation,2021-01-20,55_59,2336,17841,474.3
E92000001,England,nation,2021-01-20,60+,6215,44973,329.2
E92000001,England,nation,2021-01-20,60_64,1765,13095,409.6
E92000001,England,nation,2021-01-20,65_69,919,7298,262.1
E92000001,England,nation,2021-01-20,70_74,816,5863,208.3
E92000001,England,nation,2021-01-20,75_79,679,4814,239.5
E92000001,England,nation,2021-01-20,80_84,667,4726,326.1
E92000001,England,nation,2021-01-20,85_89,692,4522,510.8
E92000001,England,nation,2021-01-20,90+,677,4655,893.4
E92000001,England,nation,2021-01-20,unassigned,33,260,
E92000001,England,nation,2021-01-19,00_04,927,6232,192.4
E92000001,England,nation,2021-01-19,00_59,29021,200332,467.1
E92000001,England,nation,2021-01-19,05_09,850,5740,162.2
E92000001,England,nation,2021-01-19,10_14,1087,7118,207.2
E92000001,England,nation,2021-01-19,15_19,1573,11543,370.5
E92000001,England,nation,2021-01-19,20_24,2972,20848,600.4
E92000001,England,nation,2021-01-19,25_29,3420,23834,632.0
E92000001,England,nation,2021-01-19,30_34,3641,24250,634.0
E92000001,England,nation,2021-01-19,35_39,3188,21919,586.4
E92000001,England,nation,2021-01-19,40_44,2796,19721,567.3
E92000001,England,nation,2021-01-19,45_49,2841,19429,534.0
E92000001,England,nation,2021-01-19,50_54,3078,21011,542.2
E92000001,England,nation,2021-01-19,55_59,2648,18687,496.8
E92000001,England,nation,2021-01-19,60+,6901,46400,339.7
E92000001,England,nation,2021-01-19,60_64,1873,13414,419.6
E92000001,England,nation,2021-01-19,65_69,1134,7685,276.0
E92000001,England,nation,2021-01-19,70_74,867,6078,216.0
E92000001,England,nation,2021-01-19,75_79,711,5001,248.8
E92000001,England,nation,2021-01-19,80_84,772,4829,333.2
E92000001,England,nation,2021-01-19,85_89,781,4567,515.8
E92000001,England,nation,2021-01-19,90+,763,4826,926.2
E92000001,England,nation,2021-01-19,unassigned,42,298,
E92000001,England,nation,2021-01-18,00_04,1019,6283,194.0
E92000001,England,nation,2021-01-18,00_59,32840,207028,482.7
E92000001,England,nation,2021-01-18,05_09,986,5804,164.0
E92000001,England,nation,2021-01-18,10_14,1160,7202,209.6
E92000001,England,nation,2021-01-18,15_19,1807,12053,386.8
E92000001,England,nation,2021-01-18,20_24,3328,21831,628.7
E92000001,England,nation,2021-01-18,25_29,3726,24738,655.9
E92000001,England,nation,2021-01-18,30_34,3843,24726,646.5
E92000001,England,nation,2021-01-18,35_39,3616,22488,601.6
E92000001,England,nation,2021-01-18,40_44,3296,20430,587.7
E92000001,England,nation,2021-01-18,45_49,3328,20188,554.8
E92000001,England,nation,2021-01-18,50_54,3553,21734,560.8
E92000001,England,nation,2021-01-18,55_59,3178,19551,519.7
E92000001,England,nation,2021-01-18,60+,7823,48357,354.0
E92000001,England,nation,2021-01-18,60_64,2327,14059,439.8
E92000001,England,nation,2021-01-18,65_69,1255,7935,285.0
E92000001,England,nation,2021-01-18,70_74,997,6346,225.5
E92000001,England,nation,2021-01-18,75_79,846,5257,261.5
E92000001,England,nation,2021-01-18,80_84,800,4985,344.0
E92000001,England,nation,2021-01-18,85_89,789,4712,532.2
E92000001,England,nation,2021-01-18,90+,809,5063,971.7
E92000001,England,nation,2021-01-18,unassigned,58,357,
E92000001,England,nation,2021-01-17,00_04,711,6347,195.9
E92000001,England,nation,2021-01-17,00_59,21562,216026,503.7
E92000001,England,nation,2021-01-17,05_09,608,5820,164.4
E92000001,England,nation,2021-01-17,10_14,742,7438,216.5
E92000001,England,nation,2021-01-17,15_19,1238,12719,408.2
E92000001,England,nation,2021-01-17,20_24,2160,23072,664.4
E92000001,England,nation,2021-01-17,25_29,2633,26084,691.6
E92000001,England,nation,2021-01-17,30_34,2642,25770,673.8
E92000001,England,nation,2021-01-17,35_39,2382,23374,625.3
E92000001,England,nation,2021-01-17,40_44,2160,21346,614.0
E92000001,England,nation,2021-01-17,45_49,2044,20969,576.3
E92000001,England,nation,2021-01-17,50_54,2275,22618,583.6
E92000001,England,nation,2021-01-17,55_59,1967,20469,544.1
E92000001,England,nation,2021-01-17,60+,4628,50579,370.2
E92000001,England,nation,2021-01-17,60_64,1488,14661,458.6
E92000001,England,nation,2021-01-17,65_69,763,8303,298.2
E92000001,England,nation,2021-01-17,70_74,590,6722,238.9
E92000001,England,nation,2021-01-17,75_79,509,5459,271.6
E92000001,England,nation,2021-01-17,80_84,485,5198,358.7
E92000001,England,nation,2021-01-17,85_89,388,4911,554.7
E92000001,England,nation,2021-01-17,90+,405,5325,1021.9
E92000001,England,nation,2021-01-17,unassigned,19,435,
E92000001,England,nation,2021-01-16,00_04,760,6339,195.7
E92000001,England,nation,2021-01-16,00_59,22707,221357,516.1
E92000001,England,nation,2021-01-16,05_09,693,5884,166.2
E92000001,England,nation,2021-01-16,10_14,778,7605,221.4
E92000001,England,nation,2021-01-16,15_19,1345,13182,423.1
E92000001,England,nation,2021-01-16,20_24,2270,23925,689.0
E92000001,England,nation,2021-01-16,25_29,2806,26754,709.4
E92000001,England,nation,2021-01-16,30_34,2817,26356,689.1
E92000001,England,nation,2021-01-16,35_39,2506,23858,638.2
E92000001,England,nation,2021-01-16,40_44,2274,21805,627.2
E92000001,England,nation,2021-01-16,45_49,2121,21509,591.1
E92000001,England,nation,2021-01-16,50_54,2309,23100,596.1
E92000001,England,nation,2021-01-16,55_59,2028,21040,559.3
E92000001,England,nation,2021-01-16,60+,4930,51861,379.6
E92000001,England,nation,2021-01-16,60_64,1485,15001,469.2
E92000001,England,nation,2021-01-16,65_69,852,8560,307.4
E92000001,England,nation,2021-01-16,70_74,707,6957,247.2
E92000001,England,nation,2021-01-16,75_79,540,5583,277.8
E92000001,England,nation,2021-01-16,80_84,475,5281,364.4
E92000001,England,nation,2021-01-16,85_89,454,5062,571.8
E92000001,England,nation,2021-01-16,90+,417,5417,1039.6
E92000001,England,nation,2021-01-16,unassigned,14,467,
E92000001,England,nation,2021-01-15,00_04,951,6323,195.2
E92000001,England,nation,2021-01-15,00_59,29634,227602,530.7
E92000001,England,nation,2021-01-15,05_09,904,5939,167.8
E92000001,England,nation,2021-01-15,10_14,1068,7811,227.4
E92000001,England,nation,2021-01-15,15_19,1740,13804,443.0
E92000001,England,nation,2021-01-15,20_24,3117,24925,717.8
E92000001,England,nation,2021-01-15,25_29,3518,27547,730.4
E92000001,England,nation,2021-01-15,30_34,3545,27004,706.1
E92000001,England,nation,2021-01-15,35_39,3252,24400,652.7
E92000001,England,nation,2021-01-15,40_44,2890,22308,641.7
E92000001,England,nation,2021-01-15,45_49,2904,22180,609.6
E92000001,England,nation,2021-01-15,50_54,3030,23732,612.4
E92000001,England,nation,2021-01-15,55_59,2715,21629,575.0
E92000001,England,nation,2021-01-15,60+,7115,53391,390.8
E92000001,England,nation,2021-01-15,60_64,2084,15358,480.4
E92000001,England,nation,2021-01-15,65_69,1132,8790,315.7
E92000001,England,nation,2021-01-15,70_74,939,7156,254.3
E92000001,England,nation,2021-01-15,75_79,743,5783,287.7
E92000001,England,nation,2021-01-15,80_84,758,5421,374.1
E92000001,England,nation,2021-01-15,85_89,697,5271,595.4
E92000001,England,nation,2021-01-15,90+,762,5612,1077.0
E92000001,England,nation,2021-01-15,unassigned,40,491,
E92000001,England,nation,2021-01-14,00_04,926,6213,191.8
E92000001,England,nation,2021-01-14,00_59,31119,231867,540.6
E92000001,England,nation,2021-01-14,05_09,845,5884,166.2
E92000001,England,nation,2021-01-14,10_14,1083,7908,230.2
E92000001,England,nation,2021-01-14,15_19,1789,14454,463.9
E92000001,England,nation,2021-01-14,20_24,3443,25842,744.2
E92000001,England,nation,2021-01-14,25_29,3686,28317,750.8
E92000001,England,nation,2021-01-14,30_34,3728,27441,717.5
E92000001,England,nation,2021-01-14,35_39,3366,24641,659.2
E92000001,England,nation,2021-01-14,40_44,3108,22611,650.4
E92000001,England,nation,2021-01-14,45_49,2915,22424,616.3
E92000001,England,nation,2021-01-14,50_54,3261,24176,623.8
E92000001,England,nation,2021-01-14,55_59,2969,21956,583.7
E92000001,England,nation,2021-01-14,60+,7361,54599,399.7
E92000001,England,nation,2021-01-14,60_64,2073,15538,486.0
E92000001,England,nation,2021-01-14,65_69,1243,9050,325.0
E92000001,England,nation,2021-01-14,70_74,947,7305,259.6
E92000001,England,nation,2021-01-14,75_79,786,5983,297.7
E92000001,England,nation,2021-01-14,80_84,769,5524,381.2
E92000001,England,nation,2021-01-14,85_89,721,5426,612.9
E92000001,England,nation,2021-01-14,90+,822,5773,1107.9
E92000001,England,nation,2021-01-14,unassigned,54,565,
E92000001,England,nation,2021-01-13,00_04,938,6194,191.2
E92000001,England,nation,2021-01-13,00_59,33449,238572,556.3
E92000001,England,nation,2021-01-13,05_09,854,5979,168.9
E92000001,England,nation,2021-01-13,10_14,1200,8185,238.2
E92000001,England,nation,2021-01-13,15_19,2051,15382,493.7
E92000001,England,nation,2021-01-13,20_24,3558,26996,777.4
E92000001,England,nation,2021-01-13,25_29,4045,29423,780.1
E92000001,England,nation,2021-01-13,30_34,4034,28128,735.4
E92000001,England,nation,2021-01-13,35_39,3609,25195,674.0
E92000001,England,nation,2021-01-13,40_44,3197,22948,660.1
E92000001,England,nation,2021-01-13,45_49,3276,23027,632.8
E92000001,England,nation,2021-01-13,50_54,3505,24697,637.3
E92000001,England,nation,2021-01-13,55_59,3182,22418,595.9
E92000001,England,nation,2021-01-13,60+,7642,56115,410.8
E92000001,England,nation,2021-01-13,60_64,2084,15979,499.8
E92000001,England,nation,2021-01-13,65_69,1306,9366,336.4
E92000001,England,nation,2021-01-13,70_74,1031,7608,270.4
E92000001,England,nation,2021-01-13,75_79,866,6187,307.8
E92000001,England,nation,2021-01-13,80_84,770,5709,393.9
E92000001,England,nation,2021-01-13,85_89,737,5539,625.6
E92000001,England,nation,2021-01-13,90+,848,5727,1099.1
E92000001,England,nation,2021-01-13,unassigned,71,669,
E92000001,England,nation,2021-01-12,00_04,978,6206,191.6
E92000001,England,nation,2021-01-12,00_59,35717,246972,575.8
E92000001,England,nation,2021-01-12,05_09,914,6175,174.5
E92000001,England,nation,2021-01-12,10_14,1171,8519,248.0
E92000001,England,nation,2021-01-12,15_19,2083,16174,519.1
E92000001,England,nation,2021-01-12,20_24,3955,28536,821.8
E92000001,England,nation,2021-01-12,25_29,4324,30828,817.4
E92000001,England,nation,2021-01-12,30_34,4117,29093,760.7
E92000001,England,nation,2021-01-12,35_39,3757,26136,699.2
E92000001,England,nation,2021-01-12,40_44,3505,23593,678.7
E92000001,England,nation,2021-01-12,45_49,3600,23552,647.3
E92000001,England,nation,2021-01-12,50_54,3801,25208,650.5
E92000001,England,nation,2021-01-12,55_59,3512,22952,610.1
E92000001,England,nation,2021-01-12,60+,8858,57839,423.4
E92000001,England,nation,2021-01-12,60_64,2518,16590,519.0
E92000001,England,nation,2021-01-12,65_69,1384,9669,347.3
E92000001,England,nation,2021-01-12,70_74,1135,7871,279.7
E92000001,England,nation,2021-01-12,75_79,967,6387,317.8
E92000001,England,nation,2021-01-12,80_84,928,5912,408.0
E92000001,England,nation,2021-01-12,85_89,926,5665,639.9
E92000001,England,nation,2021-01-12,90+,1000,5745,1102.5
E92000001,England,nation,2021-01-12,unassigned,101,699,
E92000001,England,nation,2021-01-11,00_04,1083,6221,192.0
E92000001,England,nation,2021-01-11,00_59,41838,258636,603.0
E92000001,England,nation,2021-01-11,05_09,1002,6410,181.1
E92000001,England,nation,2021-01-11,10_14,1396,9016,262.4
E92000001,England,nation,2021-01-11,15_19,2473,17411,558.8
E92000001,England,nation,2021-01-11,20_24,4569,30568,880.3
E92000001,England,nation,2021-01-11,25_29,5072,32737,868.0
E92000001,England,nation,2021-01-11,30_34,4887,30622,800.6
E92000001,England,nation,2021-01-11,35_39,4502,27297,730.2
E92000001,England,nation,2021-01-11,40_44,4212,24422,702.5
E92000001,England,nation,2021-01-11,45_49,4109,24298,667.8
E92000001,England,nation,2021-01-11,50_54,4437,26015,671.3
E92000001,England,nation,2021-01-11,55_59,4096,23619,627.9
E92000001,England,nation,2021-01-11,60+,10045,59540,435.8
E92000001,England,nation,2021-01-11,60_64,2929,17091,534.6
E92000001,England,nation,2021-01-11,65_69,1623,10058,361.2
E92000001,England,nation,2021-01-11,70_74,1373,8231,292.5
E92000001,England,nation,2021-01-11,75_79,1048,6563,326.5
E92000001,England,nation,2021-01-11,80_84,1013,6123,422.5
E92000001,England,nation,2021-01-11,85_89,988,5730,647.2
E92000001,England,nation,2021-01-11,90+,1071,5744,1102.4
E92000001,England,nation,2021-01-11,unassigned,136,700,
E92000001,England,nation,2021-01-10,00_04,703,6376,196.8
E92000001,England,nation,2021-01-10,00_59,26893,273763,638.3
E92000001,England,nation,2021-01-10,05_09,672,7005,197.9
E92000001,England,nation,2021-01-10,10_14,909,9830,286.1
E92000001,England,nation,2021-01-10,15_19,1701,18894,606.4
E92000001,England,nation,2021-01-10,20_24,3013,32847,945.9
E92000001,England,nation,2021-01-10,25_29,3303,34949,926.7
E92000001,England,nation,2021-01-10,30_34,3228,32424,847.8
E92000001,England,nation,2021-01-10,35_39,2866,28758,769.3
E92000001,England,nation,2021-01-10,40_44,2619,25577,735.8
E92000001,England,nation,2021-01-10,45_49,2584,25589,703.3
E92000001,England,nation,2021-01-10,50_54,2757,27140,700.3
E92000001,England,nation,2021-01-10,55_59,2538,24374,647.9
E92000001,England,nation,2021-01-10,60+,5910,61452,449.8
E92000001,England,nation,2021-01-10,60_64,1828,17755,555.4
E92000001,England,nation,2021-01-10,65_69,1020,10594,380.5
E92000001,England,nation,2021-01-10,70_74,825,8568,304.5
E92000001,England,nation,2021-01-10,75_79,633,6775,337.1
E92000001,England,nation,2021-01-10,80_84,568,6240,430.6
E92000001,England,nation,2021-01-10,85_89,539,5813,656.6
E92000001,England,nation,2021-01-10,90+,497,5707,1095.3
E92000001,England,nation,2021-01-10,unassigned,51,758,
E92000001,England,nation,2021-01-09,00_04,744,6673,206.0
E92000001,England,nation,2021-01-09,00_59,28952,288788,673.3
E92000001,England,nation,2021-01-09,05_09,748,7515,212.3
E92000001,England,nation,2021-01-09,10_14,984,10538,306.7
E92000001,England,nation,2021-01-09,15_19,1967,20082,644.5
E92000001,England,nation,2021-01-09,20_24,3270,34809,1002.4
E92000001,England,nation,2021-01-09,25_29,3599,37027,981.8
E92000001,England,nation,2021-01-09,30_34,3465,34263,895.8
E92000001,England,nation,2021-01-09,35_39,3048,30345,811.8
E92000001,England,nation,2021-01-09,40_44,2777,27038,777.8
E92000001,England,nation,2021-01-09,45_49,2792,26973,741.3
E92000001,England,nation,2021-01-09,50_54,2941,28246,728.9
E92000001,England,nation,2021-01-09,55_59,2617,25279,672.0
E92000001,England,nation,2021-01-09,60+,6460,63074,461.7
E92000001,England,nation,2021-01-09,60_64,1842,18361,574.4
E92000001,England,nation,2021-01-09,65_69,1082,10944,393.1
E92000001,England,nation,2021-01-09,70_74,906,8840,314.1
E92000001,England,nation,2021-01-09,75_79,740,6943,345.4
E92000001,England,nation,2021-01-09,80_84,615,6368,439.4
E92000001,England,nation,2021-01-09,85_89,663,5830,658.5
E92000001,England,nation,2021-01-09,90+,612,5788,1110.8
E92000001,England,nation,2021-01-09,unassigned,38,764,
E92000001,England,nation,2021-01-08,00_04,841,6986,215.7
E92000001,England,nation,2021-01-08,00_59,33899,305297,711.8
E92000001,England,nation,2021-01-08,05_09,849,8050,227.4
E92000001,England,nation,2021-01-08,10_14,1165,11314,329.3
E92000001,England,nation,2021-01-08,15_19,2390,21258,682.2
E92000001,England,nation,2021-01-08,20_24,4034,36613,1054.4
E92000001,England,nation,2021-01-08,25_29,4288,38920,1032.0
E92000001,England,nation,2021-01-08,30_34,3982,36191,946.3
E92000001,England,nation,2021-01-08,35_39,3493,32244,862.6
E92000001,England,nation,2021-01-08,40_44,3193,28761,827.3
E92000001,England,nation,2021-01-08,45_49,3148,28535,784.2
E92000001,England,nation,2021-01-08,50_54,3474,29830,769.7
E92000001,England,nation,2021-01-08,55_59,3042,26595,707.0
E92000001,England,nation,2021-01-08,60+,8323,65265,477.8
E92000001,England,nation,2021-01-08,60_64,2264,19255,602.3
E92000001,England,nation,2021-01-08,65_69,1392,11542,414.5
E92000001,England,nation,2021-01-08,70_74,1088,9175,326.0
E92000001,England,nation,2021-01-08,75_79,943,7094,352.9
E92000001,England,nation,2021-01-08,80_84,861,6548,451.8
E92000001,England,nation,2021-01-08,85_89,852,5859,661.8
E92000001,England,nation,2021-01-08,90+,923,5792,1111.6
E92000001,England,nation,2021-01-08,unassigned,114,789,
E92000001,England,nation,2021-01-07,00_04,907,6785,209.4
E92000001,England,nation,2021-01-07,00_59,37824,294502,686.7
E92000001,England,nation,2021-01-07,05_09,940,7860,222.1
E92000001,England,nation,2021-01-07,10_14,1360,11059,321.9
E92000001,England,nation,2021-01-07,15_19,2717,20293,651.3
E92000001,England,nation,2021-01-07,20_24,4597,34889,1004.7
E92000001,England,nation,2021-01-07,25_29,4792,37387,991.3
E92000001,England,nation,2021-01-07,30_34,4415,34952,913.9
E92000001,England,nation,2021-01-07,35_39,3920,31274,836.6
E92000001,England,nation,2021-01-07,40_44,3445,27956,804.2
E92000001,England,nation,2021-01-07,45_49,3518,27618,759.0
E92000001,England,nation,2021-01-07,50_54,3782,28735,741.5
E92000001,England,nation,2021-01-07,55_59,3431,25694,683.0
E92000001,England,nation,2021-01-07,60+,8877,62056,454.3
E92000001,England,nation,2021-01-07,60_64,2514,18565,580.7
E92000001,England,nation,2021-01-07,65_69,1559,11094,398.4
E92000001,England,nation,2021-01-07,70_74,1250,8851,314.5
E92000001,England,nation,2021-01-07,75_79,990,6706,333.6
E92000001,England,nation,2021-01-07,80_84,954,6170,425.8
E92000001,England,nation,2021-01-07,85_89,834,5423,612.5
E92000001,England,nation,2021-01-07,90+,776,5247,1007.0
E92000001,England,nation,2021-01-07,unassigned,158,682,
E92000001,England,nation,2021-01-06,00_04,950,6843,211.2
E92000001,England,nation,2021-01-06,00_59,41849,295608,689.2
E92000001,England,nation,2021-01-06,05_09,1050,8014,226.4
E92000001,England,nation,2021-01-06,10_14,1534,11297,328.8
E92000001,England,nation,2021-01-06,15_19,2843,20197,648.2
E92000001,England,nation,2021-01-06,20_24,5098,34359,989.5
E92000001,England,nation,2021-01-06,25_29,5450,37278,988.4
E92000001,England,nation,2021-01-06,30_34,4999,35228,921.1
E92000001,England,nation,2021-01-06,35_39,4550,31641,846.4
E92000001,England,nation,2021-01-06,40_44,3842,28357,815.7
E92000001,England,nation,2021-01-06,45_49,3801,27785,763.6
E92000001,England,nation,2021-01-06,50_54,4016,28860,744.7
E92000001,England,nation,2021-01-06,55_59,3716,25749,684.5
E92000001,England,nation,2021-01-06,60+,9366,60898,445.8
E92000001,England,nation,2021-01-06,60_64,2695,18447,577.0
E92000001,England,nation,2021-01-06,65_69,1609,11069,397.6
E92000001,England,nation,2021-01-06,70_74,1294,8815,313.2
E92000001,England,nation,2021-01-06,75_79,1066,6562,326.5
E92000001,England,nation,2021-01-06,80_84,973,5880,405.7
E92000001,England,nation,2021-01-06,85_89,863,5186,585.8
E92000001,England,nation,2021-01-06,90+,866,4939,947.9
E92000001,England,nation,2021-01-06,unassigned,101,565,
E92000001,England,nation,2021-01-05,00_04,993,7186,221.8
E92000001,England,nation,2021-01-05,00_59,47381,306350,714.3
E92000001,England,nation,2021-01-05,05_09,1149,8450,238.7
E92000001,England,nation,2021-01-05,10_14,1668,11902,346.4
E92000001,England,nation,2021-01-05,15_19,3320,20825,668.4
E92000001,England,nation,2021-01-05,20_24,5987,35049,1009.3
E92000001,England,nation,2021-01-05,25_29,6233,38369,1017.3
E92000001,England,nation,2021-01-05,30_34,5646,36499,954.3
E92000001,England,nation,2021-01-05,35_39,4918,32872,879.4
E92000001,England,nation,2021-01-05,40_44,4334,29663,853.3
E92000001,England,nation,2021-01-05,45_49,4346,28998,796.9
E92000001,England,nation,2021-01-05,50_54,4608,29935,772.4
E92000001,England,nation,2021-01-05,55_59,4179,26602,707.2
E92000001,England,nation,2021-01-05,60+,10559,61762,452.1
E92000001,England,nation,2021-01-05,60_64,3019,19071,596.6
E92000001,England,nation,2021-01-05,65_69,1773,11493,412.8
E92000001,England,nation,2021-01-05,70_74,1495,9007,320.1
E92000001,England,nation,2021-01-05,75_79,1143,6593,328.0
E92000001,England,nation,2021-01-05,80_84,1139,5791,399.6
E92000001,England,nation,2021-01-05,85_89,991,5082,574.0
E92000001,England,nation,2021-01-05,90+,999,4725,906.8
E92000001,England,nation,2021-01-05,unassigned,102,522,
E92000001,England,nation,2021-01-04,00_04,1238,7605,234.8
E92000001,England,nation,2021-01-04,00_59,56965,319635,745.3
E92000001,England,nation,2021-01-04,05_09,1597,8890,251.2
E92000001,England,nation,2021-01-04,10_14,2210,12755,371.3
E92000001,England,nation,2021-01-04,15_19,3956,21376,686.0
E92000001,England,nation,2021-01-04,20_24,6848,35483,1021.8
E92000001,England,nation,2021-01-04,25_29,7284,39757,1054.1
E92000001,England,nation,2021-01-04,30_34,6689,38133,997.0
E92000001,England,nation,2021-01-04,35_39,5963,34592,925.4
E92000001,England,nation,2021-01-04,40_44,5367,31451,904.7
E92000001,England,nation,2021-01-04,45_49,5400,30457,837.0
E92000001,England,nation,2021-01-04,50_54,5562,31310,807.9
E92000001,England,nation,2021-01-04,55_59,4851,27826,739.7
E92000001,England,nation,2021-01-04,60+,11957,62967,460.9
E92000001,England,nation,2021-01-04,60_64,3593,19857,621.1
E92000001,England,nation,2021-01-04,65_69,2159,11951,429.2
E92000001,England,nation,2021-01-04,70_74,1710,9157,325.4
E92000001,England,nation,2021-01-04,75_79,1260,6647,330.7
E92000001,England,nation,2021-01-04,80_84,1130,5682,392.1
E92000001,England,nation,2021-01-04,85_89,1071,4967,561.0
E92000001,England,nation,2021-01-04,90+,1034,4706,903.1
E92000001,England,nation,2021-01-04,unassigned,194,496,
E92000001,England,nation,2021-01-03,00_04,1000,7176,221.5
E92000001,England,nation,2021-01-03,00_59,41918,296193,690.6
E92000001,England,nation,2021-01-03,05_09,1182,8155,230.4
E92000001,England,nation,2021-01-03,10_14,1617,11912,346.7
E92000001,England,nation,2021-01-03,15_19,2889,19494,625.6
E92000001,England,nation,2021-01-03,20_24,4975,32166,926.3
E92000001,England,nation,2021-01-03,25_29,5381,36455,966.6
E92000001,England,nation,2021-01-03,30_34,5067,35535,929.1
E92000001,England,nation,2021-01-03,35_39,4453,32274,863.4
E92000001,England,nation,2021-01-03,40_44,4080,29568,850.6
E92000001,England,nation,2021-01-03,45_49,3968,28393,780.3
E92000001,England,nation,2021-01-03,50_54,3863,29188,753.2
E92000001,England,nation,2021-01-03,55_59,3443,25877,687.9
E92000001,England,nation,2021-01-03,60+,7532,57439,420.5
E92000001,England,nation,2021-01-03,60_64,2434,18353,574.1
E92000001,England,nation,2021-01-03,65_69,1370,11044,396.7
E92000001,England,nation,2021-01-03,70_74,1097,8396,298.4
E92000001,England,nation,2021-01-03,75_79,801,6039,300.4
E92000001,England,nation,2021-01-03,80_84,696,5144,355.0
E92000001,England,nation,2021-01-03,85_89,556,4370,493.6
E92000001,England,nation,2021-01-03,90+,578,4093,785.5
E92000001,England,nation,2021-01-03,unassigned,57,386,
E92000001,England,nation,2021-01-02,00_04,1057,7085,218.7
E92000001,England,nation,2021-01-02,00_59,45461,290467,677.2
E92000001,England,nation,2021-01-02,05_09,1283,8023,226.7
E92000001,England,nation,2021-01-02,10_14,1760,11765,342.4
E92000001,England,nation,2021-01-02,15_19,3143,18874,605.7
E92000001,England,nation,2021-01-02,20_24,5074,30922,890.5
E92000001,England,nation,2021-01-02,25_29,5492,35356,937.5
E92000001,England,nation,2021-01-02,30_34,5393,34774,909.2
E92000001,England,nation,2021-01-02,35_39,4947,31948,854.6
E92000001,England,nation,2021-01-02,40_44,4500,29284,842.4
E92000001,England,nation,2021-01-02,45_49,4354,28046,770.8
E92000001,England,nation,2021-01-02,50_54,4525,28882,745.3
E92000001,England,nation,2021-01-02,55_59,3933,25508,678.1
E92000001,England,nation,2021-01-02,60+,8651,56119,410.8
E92000001,England,nation,2021-01-02,60_64,2736,18043,564.4
E92000001,England,nation,2021-01-02,65_69,1680,10890,391.1
E92000001,England,nation,2021-01-02,70_74,1241,8160,290.0
E92000001,England,nation,2021-01-02,75_79,891,5893,293.2
E92000001,England,nation,2021-01-02,80_84,795,4969,342.9
E92000001,England,nation,2021-01-02,85_89,692,4254,480.5
E92000001,England,nation,2021-01-02,90+,616,3910,750.4
E92000001,England,nation,2021-01-02,unassigned,63,356,
E92000001,England,nation,2021-01-01,00_04,640,6899,213.0
E92000001,England,nation,2021-01-01,00_59,23104,276308,644.2
E92000001,England,nation,2021-01-01,05_09,659,7685,217.1
E92000001,England,nation,2021-01-01,10_14,910,11352,330.4
E92000001,England,nation,2021-01-01,15_19,1425,17693,567.8
E92000001,England,nation,2021-01-01,20_24,2310,28840,830.5
E92000001,England,nation,2021-01-01,25_29,2755,33409,885.8
E92000001,England,nation,2021-01-01,30_34,2743,32922,860.8
E92000001,England,nation,2021-01-01,35_39,2523,30651,819.9
E92000001,England,nation,2021-01-01,40_44,2388,28270,813.2
E92000001,England,nation,2021-01-01,45_49,2231,26879,738.7
E92000001,England,nation,2021-01-01,50_54,2379,27509,709.8
E92000001,England,nation,2021-01-01,55_59,2141,24199,643.3
E92000001,England,nation,2021-01-01,60+,5114,52837,386.8
E92000001,England,nation,2021-01-01,60_64,1574,17103,535.0
E92000001,England,nation,2021-01-01,65_69,944,10253,368.2
E92000001,England,nation,2021-01-01,70_74,764,7732,274.8
E92000001,England,nation,2021-01-01,75_79,555,5520,274.6
E92000001,England,nation,2021-01-01,80_84,483,4642,320.3
E92000001,England,nation,2021-01-01,85_89,416,3957,446.9
E92000001,England,nation,2021-01-01,90+,378,3630,696.6
E92000001,England,nation,2021-01-01,unassigned,7,330,
E92000001,England,nation,2020-12-31,00_04,965,6503,200.7
E92000001,England,nation,2020-12-31,00_59,38930,263610,614.6
E92000001,England,nation,2020-12-31,05_09,1094,7280,205.7
E92000001,England,nation,2020-12-31,10_14,1598,10887,316.9
E92000001,England,nation,2020-12-31,15_19,2621,16901,542.4
E92000001,England,nation,2020-12-31,20_24,4067,27451,790.5
E92000001,England,nation,2020-12-31,25_29,4683,31840,844.2
E92000001,England,nation,2020-12-31,30_34,4691,31363,820.0
E92000001,England,nation,2020-12-31,35_39,4287,29385,786.1
E92000001,England,nation,2020-12-31,40_44,3846,27079,779.0
E92000001,England,nation,2020-12-31,45_49,3685,25751,707.7
E92000001,England,nation,2020-12-31,50_54,3907,26169,675.3
E92000001,England,nation,2020-12-31,55_59,3486,23001,611.4
E92000001,England,nation,2020-12-31,60+,7719,49987,365.9
E92000001,England,nation,2020-12-31,60_64,2396,16190,506.4
E92000001,England,nation,2020-12-31,65_69,1534,9714,348.9
E92000001,England,nation,2020-12-31,70_74,1214,7313,259.9
E92000001,England,nation,2020-12-31,75_79,846,5235,260.4
E92000001,England,nation,2020-12-31,80_84,664,4389,302.9
E92000001,England,nation,2020-12-31,85_89,597,3729,421.2
E92000001,England,nation,2020-12-31,90+,468,3417,655.8
E92000001,England,nation,2020-12-31,unassigned,41,327,
